427	2349,2041,584,6,1154	14874,9524,16607,13291,6008,8770,18936,6025,48,11317,18123,4279,9009,13324,14114,1800,5009,15467,13491
428	11124,284,17207,476,2050	15184,3417,11770,15854,10379,5840,17114,17134,16188,14052,11199,16712,16934,12695,9973,15696,7914,17438
429	435,1414,268,2445,689	952,2063,2339,9357,11657,12140,2184,580,7135,8001,2814,1900,454,7790,1661,13525,92
430	2650,2487,14236,1881,1594	4395,3453,4521
431	14908,14039,12541,1532,2467	909,8333,7750,1411,5855,1231,10078,16362,136,8016,1154,10902,9691,1463,15576,13802
432	594,6541,17415,12,18297	13209,15985,13924,16174,4737,17666,17952,5850,18326,5598,14675,17463,12500,3966,18325,15165
433	537,321,1524,1711,2063	6891,2421,5938,307,17984,17588,7444,8942,7278,395,740,7908,1808,680,16389,2773,4366,7803
434	1389,2592,9330,2065,473	17532,3832,4312,5817,1642,2983,9531,13067,12886,264,12504,11323,1908,6875,6301,9615
435	429,1414,12140,2902,3011	2063,2339,9357,11657,3924,3923,580,11355,7135,8001,2814,3537,7790,13525,7631
436	1310,9590,17066,13694,6916	2819,15453,9610,13251,231,16422,2004,18636,13629,7549,17047,4108,2818,2381,669,482,7228,11538
437	764,2662,2477,1248,1697	9407,5633,17998,3962,4065,5739,13414,7097,18010,16011,3067,15930,3403,16517,8564,17145,2070,1578
438	397,820,715,1630,2669	480,15290,9355,151,7906,584,909,364,1411,8319,154,18929,73,374,773,1463,79,779,14192
439	2325,1775,11276,14868,13122	498,1541,1525,1673,2233,291,798,6123,1069,1791,1954,699,935,1499
440	2900,2577,243,1122,1785	978,400,1554,1290,1688,960,10616,423,2424,1732,727,382,1751,13522,12364,1523,722
441	2109,13998,8685,15561,13578	1177,628,17219,7229,2536,627,6776,2077,9173,2904,2437,1010,2078,2661,241
442	2776,2402,1445,2480,1327	2933,6790,8300,18937,16727,7478,11871,11061,10343,17881,10592,5916,7742,15300,6515,660,8191,6635
443	1986,2150,1552,1102,1481	453,2489,9968,1379,1603,1404,15337,9782,10424,556,17790,1602,8938,2874,9573,1817,807,14032,833
444	2786,2202,1123,17157,1216	7156,909,9366,16548,8702,8020,12095,10591,12891,217,1572,16362,12720,1463,13784,18202,13672,13567
445	1449,17752,7245,2334,18427	18487,5755,2705,12316,3380,8888,2355,1089,1935,11964,4016,5111,13568,7710,1226
446	14470,13422,16357,4403,17397	5095,11807,14372,9383,13683,3029,18703,12440,16266,15014,7148,18419,17467,8784
447	13941,15883,6273,1272,10425	788,17481,229,2526,4932,5542,8392,1398,4435,2835,15583,2196,2106,636
448	2868,2290,1699,11397,694	1444,2569,10694,15234,2770,8314,9562,17936,693,8208,18035,12818,1,6743,1321,7685,13592,194
449	978,4350,440,1004,2900	362,7160,372,224,15127,9211,16368,10758,243,18293,3149,2142,1012,9210,9986,12499,11378,6580,7432
450	1283,13309,468,2015,17251	9285,8715,14945,16785,9823,11266
451	8292,1358,1053,1559,2306	2656,2191,4426,5273,16302,12594,7458,15103,5650,4824,5055,13864,17574,16618,10772,17774,8444
452	574,12865,14342,507,1965	2339,435,3924,3923,3537,11355,4885,9209,9527,429,13760,6751,15001,11666,1414,13853
453	300,9573,704,1286,2605	556,2874,1404,2489,8918,5064,15337,9782,2946,9968,1379,1817,807,4800,443,14032,833,1602
454	8850,657,890,14523,394	14499,2063,10005,14834,7415,12011,2945,1307,2264,17578,10127,429,5731,12237,11258,5067,92
455	1620,826,1536,1621,1468	8951,12098,13674,6073,18940,11078,6937,7269,10245
456	1605,202,1321,7005,9376	18611,9455,14063,9011,12854,14287,12818,17936,8208,6611,6949,18869,13307,12032,7685
457	563,14528,1967,1500,1765	1422,10438,11881,7821,15504,5833,9939,14139,16991,165,17214,12114,2162,12810,11278,14033
458	1569,468,1283,450,13309	10413,15366,9823,12822,5702,14450,13685,2230,5649,14376,14537,7075,8430,8715,5595,8098,12242,13541,17949
459	849,15318,12661,7403,18166	9171,18256,11071,13900,10117,61,381,10118,2642,8408,10344,14794,7516,7131
460	43,1871,13380,10228,93	6032,13393,15146,18075,8550,10053,5869,5453,10673,11160,15455,15108,7505,11014,14734,18221,18837
461	2360,2148,1094,463,418	11988,17909,7050,582,12599,6297,9955,5856,16307,13190,7015,8952,15037,1994,6900,8281,13367,4262,5927
462	7521,9129,12513,7640,14777	10798,8602,1061,862,10249,10917,11995,8556,7527,8892,7339,6288,15880,11735
463	461,2360,418,2148,1094	12191,17628,1814,2392,458,5595,75,2230,1901,8514,1607,1323,964,1517,1251,2012,1137,1806
464	2303,13165,12425,6740,4062	17992,13984,4562,15976,13608,16899,3840,18142,10416,12990,5492,14608,7237,13762,7279,6453
465	10551,6520,15999,7293,18570	13937,9488,11175,10983,15347,17142,12733,7080,13581,15548,353,7305,3442,13402
466	1610,1183,1015,9556,12051	18611,9455,1654,12854,14630,12818,14504,8208,4213,6611,11899,13307,18869,11412,15523
467	835,101,11567,1627,3893	1590,7634,2847,5607,5606,13222,5868,17995,365,18837,9309,11160,9310,125,10228,15108,523,2773,6864
468	1283,13309,450,2015,1569	9285,8715,14945,16785,9823,11266
469	249,2791,12446,13440,10994	14797,15487,18195,12303,1971,6822,15488,11804,4530,2434,7918,15489,1282,7087,13713,8075,2454,14429
470	9772,2240,6818,14606,6328	15441,6235,11739,440,3342,5861,11668,16353,18393,18867,7445,11699,6075,12155
471	14904,18704,15227,9553,15416	15819,15574,8107,8375,5982,7217,12003,10882,15920,10334,12109,16761,14506,14631,16961,17961,6465,7408
472	2380,712,4522,4219,17467	13512,560,13315,9880,5821,2910,1991,9430,13709,4085,15082,14223,18379,15331,825,15198,6190,18125,2900
473	2065,646,16626,18345,4586	2526,16106,2196,9167,7645,5650,1894,10422,1473,7487,12136,2831,5582,82,16033,6387,1318,636,13366
474	2441,956,12134,2824,10858	17736,4520,5391,5119,5431,5029,3516,9465,3128,16786,14922,16132,9466,17726,5126,10182
475	4054,3242,2771,13340,3306	267,187,3884,1393,3408,2644,4336,7464,13490,4298,3039,5772,347,3040,1147
476	11003,16773,428,12770,7687	14251,14210,15274,11159,13348,6856,11679,18030,16690,12548,11616,9848,18199,7158,9887,16968,7430
477	2110,14221,511,707,2051	198,1066,7179,13036,1088,10258,11834,12678,10651,2032,2236,2633,1737
478	1401,5252,410,2285,775	13653,15034,10052,13701,485,12219,2812,2069,2201,9933,11799,6093,13148,15536,123,514,2699,14082
479	2024,14,1142,1878,2719	3024,8597,649,7963,15973,572,1571,2882,1778,4811,10896,262,1826
480	423,1496,1019,1484,350	151,9559,584,909,364,6663,1411,154,73,374,773,1463,79,779,836,6708,876,785,438
481	1325,17772,983,670,1350	5643,16776,6170,10195,15937,14519,6310,16799,17636,11029,16636,7392,13035,11174,17729,8774,4722
482	231,3323,1298,14739,2345	15453,9610,13251,2482,8490,1712,18636,1277,13629,343,2758,436,11538,2098,1749,16422,2723,8817
483	9292,837,5814,2500,18548	1717,3749,14617,17548,8112,12314,16474,16093,16243,2803,16173,12863,4225,12987,14613,3366,943,4500
484	619,7077,15733,10803,18020	6131,7967,3190,16158,7045,10239,10931,11473,16889,7400,5883,10930,8641,8768,5516
485	2069,2235,1386,815,214	13653,10052,13701,2812,123,9933,15580,16184,4456,3464,6093,16820,11254,16938,15536,514,2201,11799
486	10324,10251,88,2216,6127	198,707,2820,10651,511,12735,7179,2033,2236,2578,477,2051,11309,1431,1992,2110,14675,8612,2625
487	15463,9707,139,7312,2524	915,2174,340,1033,1284,15457,1334,10478,8733,9543,10244,18679,13955,8768
488	2000,1292,2085,18274,18692	4699,5551,6939,16674,5314,5749,15119,18622,12784,3361,12916
489	2559,2857,14394,762,18370	17010,13018,9328,7270,5972,13008,11993,17872,6217,11445,16503,17190,15278,10625
490	14362,444,11989,2621,1123	466,7833,12370,9040,16522,4213,1396,1183,1015,9041,808,15523,9940,1044,10074,9556,1610
491	2490,15222,9805,138,527	1338,525,1948,2698,2749,608,2453,921,615,736,14961,1824,425,282,901,679,1672,370
492	2807,1887,9437,10609,12790	5763,13392,17641,3588,9861,4792,4066,16007,3543
493	112,2827,13798,12919,13284	14311,13285,13607,4882,8234,6228,8282,13656,6699,9340,6774,17562,8993,16082
494	764,907,1987,7892,2635	1814,9234,17551,3561,3639,7198,4635,5691,1137,12191,1901,1806,17628,1985,1607,964,287,3457,794
495	2696,6608,5215,12430,6176	11352,14129,1190,8005,2243,2225,2260,8933,1056,1635,2255,4483,1531,86,1802,16769,1221,16483,13612
496	569,1896,2227,273,940	1740,1615,10000,10048,9058,2567,9057,2133,942,720,721,327,1979,1715,1961,17862
497	902,15410,9201,4982,3721	6734,156,539,570,17458,4995,4378,10113,2515,16094,16096,16095,18384,981,5538,4486,5677
498	2521,15064,1760,2554,1854	1541,1525,12935,18950,12217,798,12218,5709,439,1069,4557,12934,699,935,1499,5710,11922
499	12576,1357,977,15588,810	1742,1832,6707,13207,9169,10650,10958,803,12578,1713,15619,12577,332,17097,9923,14292
500	4995,15063,902,15410,497	6734,156,539,570,17458,4378,10113,2515,16094,16096,16095,18384,981,5538,4486,5677
501	1831,7353,1953,1919,2155	4706,2474,535,18026,7152,1001,17163,4915,1774,2173,2673,1924,9092,1491,12160
502	2316,1979,2496,12797,138	8173,9061,2002,14951,14587,1090,15398,18264,8090,2839,18835,1419,7746,1817,1038,4063,7246,1478,1409
503	605,2701,581,15450,443	1752,14797,1518,15487,14791,838,12303,15488,2280,11804,18619,12531,2434,2171,17468,1282,2761,2454
504	15177,18759,2759,15974,3846	6151,2234,2751,107,14834,5622,12245,4755,10068,3956,6445,2918,1167,1252,7113,4325,16236
505	322,12374,8275,8309,882	1162,15031,14397,10974,13572,867,1295,2823,12351,256,41,2576,1750,174,1367,16641,2271,6182
506	750,10365,2715,8963,1043	2689,70,14451,78,3013,704,1047,13835,7462,795,15491,2874,1429,1357,8341,1233,1576,10084,2688
507	1965,17102,452,574,15059	2122,17372,5303,11369,6591,5068,11262,580,12248,1193,6089,12392,6051,12380,3050,16573
508	1736,1768,2899,623,1207	2656,980,10024,171,10128,12944,12628,2907,2384,56,10710,13686,1559,2906,284,806
509	1397,1954,8323,2496,992	909,364,151,12164,1411,79,11521,9685,5851,154,73,374,2129,1463,16872,438,15270,17278
510	310,338,1299,2447,2013	5547,10265,11053,6638,14023,10863,1875,3707,3242,4218,3968,3893,4121,1042,6702,2138
511	2110,477,10651,14221,707	198,1066,7179,13036,1088,10258,11834,12678,2032,2236,2633,1737
512	2937,1264,3371,16354,14589	1007,18,4237,10373,17736,5308,4236,878,5431,1144,9756,3516,5631,481,5231,670,2957,661
513	289,16,816,186,2660	1444,5544,1930,2788,2345,1716,2785,10056,2468,2312,18053,9951,16520,1067,885
514	2201,1923,686,2812,1823	13653,17775,10052,13148,17691,3061,2069,123,9933,6093,14082,3464,7735,17204,15536,485,11799
515	408,10181,2816,2577,17442	978,951,1122,400,1554,17092,1290,960,1688,423,2424,727,3979,382,440,9514,1523,722
516	867,1695,16289,12926,1787	15849,2240,6474,15508,9139,1049,2594,5846,15899,14689,1163,470,14995,6482,1475,11373,1199,6235
517	6538,11485,5965,5435,17704	586,13851,13460,5438,17536,12291,11723,18637,13983,6662,6164,10049,1354,10868
518	2478,14382,2638,2722,7606	1128,4664,2,15200,8518,14520,14191,8919,17711,2614,6037,5654,15927,18544,13733,17264,616,6623
519	591,682,2840,1432,370	730,566,7779,7035,167,784,1236,1526,1529,13139,2161,1710,2258,2710,8954
520	2217,1771,59,14686,1711	13525,1170,2339,14834,7790,11586,12011,1307,2814,17578,6329,8251,9286,8807,559,12140
521	14137,14164,11546,11530,13712	18809,12909,14328,6250,10848,18122,15626,9006,15368,13587,15397,8859,13072,12067
522	20,1867,6565,1106,1951	321,1083,17882,14203,8003,2596,6667,2785,11706,2571,13286,2056,433,15608,14308
523	13222,7634,2249,9617,6864	13448,4464,18880,14316,9220,8991,15736,11904,11257,18879,17905,9365,10377,8502,18243
524	848,1928,7206,1835,1997	7223,18801,17290,4690,2081,4851,11260,6349,17428,10649,6782,14712,5486,14467,10825,7331,15339,947
525	2269,2026,2453,1541,1622	1338,2698,2490,2749,791,608,921,615,736,1020,1824,425,282,901,679,1672,370,786
526	2813,7587,12053,18812,12058	4061,4255,11866,4244,10675,12443,13878,8968,3708,15676,11876,17660,15041,11116
527	1585,1203,56,1081,1265	12301,17342,12358,7688,8500,14337,10702,8487,18575,11300,9639,12945,7816,11817,10701,14865,12946,12633,739
528	316,1698,1040,14976,1983	17234,6927,2973,18678,14716,14042,5062,12943,15949,10724,11404,18386,16379,18272
529	1538,11016,14301,6756,8708	6262,18793,2635,3269,2716,15128,12462,16591,16592,17257,935,3238,8109,10257
530	2177,1593,5949,1684,14035	17933,8766,1927,11168,18334,10225,614,17916,18118,1405,13966,6522,2149,7564,5274
531	2532,892,2850,2860,2011	493,1124,112,2707,1873
532	118,5492,2977,15940,3351	55,768,4260,11475,2817,11474,464,9918,17670,4015,3628,247,4730,13697,1425,1708,266,3930,15534
533	4533,4668,4855,2802,16087	406,4103,351,3281,2295,18781,14672,5054,14917,11625,5452,16125,4587,5221,1516,1542
534	1530,15216,155,11786,11708	2066,14056,6882,7354,9380,18594,2806,1726,8590,14949,6317,13320,4841,8832,11787
535	2155,1953,1491,2522,2474	18213,1831,4915,1001,1774,14334,10732,8365,501,14567,2173,17319,2673,1924,9115,12160
536	1146,939,224,1098,727	960,423,2424,382,5506,8687,1290,10363,7511,3692,14330,695,10529,400,1222,1844,13624,9792,1523
537	433,2905,1711,1524,2063	321,1170,7793,520,102,10403,148,1307,14686,7944,5911,59,6329,12237,738,394,12713,8259
538	4475,3462,1813,832,4755	18923,16177,6151,5795,15957,8944,4084,13860,1598,5248,3621,1070,2297,1656,3395,17756,15252,3591
539	4982,570,3721,2515,497	156,900,5834,14146,500,15991,2328,737,2449,2327,13455,2326,5676,11802,1811
540	2815,2360,461,2816,2148	16381,971,3238,2392,2716,17829,696,2105,4132,2674,1445,13099,1009,11567,2418,4023,2462,697,903
541	1254,2659,799,951,2044	16632,1800,2026,48,15477,6008,8770,6850,1560,13982,17105,6981,172,427,2261,16607,7705,13215
542	8489,2726,6114,7,507	8877,164,8931,17505,16509,13247,1727,15013,13731,13341,9752,2267,607,15881,7662,8986
543	7752,15558,989,10935,6294	8083,1535,11705,15669,635,652,1035,15917,4542,15202,1237,10003,8677,10234,17703,2572,1504,1964
544	17382,871,18438,265,17243	362,7160,5596,8646,372,224,8353,10758,243,9086,2142,5034,3601,449,4850,1012,11378,1484,7432
545	573,8793,13887,13530,2173	15262,945,15709,7636,18481,11382,12354,12566,11263,5789,7552,3645,2753,16255,6044
546	2466,1757,650,2472,822	2417,9673,5931,6058,18778,12080,13296,2317,682,13822,2279,2840,13716,12924
547	10650,9923,2243,12076,17906	9954,1742,2255,10958,15148,14553,11444,1635,11469,15588,2664,16391,17097,17227,15114,4139,13272
548	1798,1512,8497,15288,7633	2613,17609,1157,12235,3287,16406,6749,11127,328,9873,18591,638,4949,13265,15719,7832
549	1830,1951,2372,715,1861	2616,852,2586,993,2140,904,1925,286,1895,1943,2075,853,2036,1357,1156,2402,1681,1714,210
550	5017,4934,13667,18963,18516	752,15525,5766,4249,5007,2851,9912,1704,2054,1843,1501,134,8376,16496
551	17930,5244,2052,18827,18572	8643,11199,6398,6444,6224,9655,8860,7045,18484,12930,10666,15426,1923,18887,9223,11908,14941,1630,13901
552	2757,5281,18530,16319,17123	15483,5756,4827,9081,1650,11738,7802,1036,14594,17982,1371,11965,1372,4579
553	559,2560,1808,13504,7444	6372,6267,1548,8402,10275,2217,13735,3973,580,7041,15077,6688,2459,6897,8807
554	927,6899,13302,16395,2073	15340,6003,13338,7396,2111,17238,8694,12900,12406,13731,6587,6997,15277,6114,8992,16876,7387,17870
555	2004,6626,2818,5764,17803	2819,9779,2292,4996,18687,669,13143,6148,436,5638,5670,15565,18038,16845,6916,11538
556	5028,914,13866,1379,13760	453,1404,2489,1602,15337,9782,8707,9968,17790,9573,807,10424,14032,443,833,1603,8938,2403
557	1613,1884,819,1016,1488	623,10128,171,2907,2428,15053,2384,1250,959,1381,1133,18640,1559,2906,284,2499,1795
558	1105,1968,1356,3392,2192	10130,94,1204,7814,2804,16201,11646,15751,988,10943,18210,10826,5985,95,13252,15372
559	2560,1808,553,738,7444	6372,9319,1428,4621,520,10275,2217,15229,14686,906,15230,7944,12619,59,2902,8251,1173,1081
560	15082,18125,4085,436,1310	5082,9547,13512,2732,1991,9179,9430,6190,6064,5251,9880,3191,13709,5821,17940,6220
561	1899,3595,5091,14148,5509	4097,4546,13264,14492,8765,17865,9665,9352,18528,7357,11403,9412,4586
562	272,169,1426,5481,17674	7361,15774,12984,4028,13988,14406,5284,2430,13810,12845,17193,13566,12469,2909,16146
563	457,14528,1967,1765,1500	1832,12972,2703,9256,803,15261,1909,15632,2789,5833,9939,16991,332,17214,7340,4070,15524
564	588,4842,3225,17021,11880	14998,17022,15317,12656,12122,12148,16041,13681,3551,16363,5825,12663,2934,14264
565	1584,1562,14742,16953,3207	3760,3684,6871,3150,8346,3685,3184,3378,4489,4034
566	730,1266,1432,370,2008	1721,6099,519,8954,170,8013,682,1020,1326,591,1707,615,2412,2840
567	2154,2682,7594,14497,16060	3417,11770,10379,11199,17438,6498,1427,18686,428,15854,819,12695,15184,16712,8450,1613,16934,9973,15696
568	1054,17474,329,4230,13328	3986,17681,5561,4080,5315,4000,3508,1799,3625,2728,4001,1302,5529,5686,17475
569	496,328,1102,17140,2007	11556,6457,7388,6233,17332,10937,6539,17095,8284,9696,8966,18389,14831,17871,7146,17062,12592,9228
570	2515,497,539,4982,902	156,900,5834,14146,500,15991,2328,737,2449,2327,13455,2326,5676,11802,1811
571	4381,5765,15908,18714,3906	1310,1566,3584,16032,17618,2458,18144,15764,14525,3632,1501,3070,17970,9953
572	262,2882,1733,1778,649	757,3024,7963,1142,8597,279,1571,15973,4811,787,2719,10896,479,1826
573	545,11263,11382,2173,5419	15262,945,15709,7636,18481,12354,12566,5789,7552,3645,2753,16255,8793,6044
574	452,12865,14342,507,9209	2339,435,3924,3923,3537,11355,4885,9527,429,13760,6751,15001,11666,1414,13853
575	506,1043,1421,1537,1259	1831,1001,8532,2522,2173,1924,2155,1491,1953,535,4915,2673,634,6844,8170,501,694,1376,10747
576	1318,200,984,8780,12481	1114,276,1151,5995,2747,2386,2534,401,17804,6551,913,847,7219,979,4427,1339,1747,2071,3881
577	2116,1499,216,14645,14575	10133,7393,291,1945,1946,14382,9468,1595,10241,11818,2317,1169,8689,2722,2120,1944,10022
578	2477,1085,2871,11988,1251	2640,16104,16323,2460,18934,3304,1752,7115,838,12937,4707,4254,13958,2461,2171,14791,2843,18619,10642
579	11608,1121,1862,2202,444	11106,7136,17245,10584,15244,1214,1890,8057,10591,9644,13986,1234,8279,2786,2669,374,150,13567
580	1441,936,2445,689,2902	2339,435,2217,9263,1693,2485,2525,2814,9357,1644,11809,1414,812,2408,906,8195,2298,997,7631
581	2701,605,503,15450,6136	15282,13958,3224,3528,2461,5632,2460,9055,4750,7200,17468,7839,17923,7799
582	869,58,11988,2738,113	12812,7977,13675,1455,6355,1973,15804,1994,8103,2568,9280,8281,15037,14637,15671,8331,11659,13574
583	15447,2440,5163,16136,974	8898,17274,16873,15340,494,371,10235,18867,11102,6730,5989,1038,8827,6899,12590,9565,4370,2354
584	2349,427,2641,12533,1154	480,912,151,909,364,1411,1171,154,73,374,773,1463,1123,79,779,836,876,785,438
585	8560,15142,2777,5197,8470	17850,18388,6019,7268,6080,14209,3598,18509,18814,5311,10532,6079,11673,9888,10132,4534,4356
586	1666,13460,1354,2013,13694	7568,18658,15601,7457,9116,11737,14105,18395,4162,12838,353,11312,1057,7367,15093,1689
587	416,1592,11478,4462,7548	13362,643,8836,9486,3777,12443,15215,8835,1825,12769,9801,1898,18039,13967
588	564,4842,3225,11880,17021	14998,17022,15317,12656,12122,12148,16041,13681,3551,16363,5825,12663,2934,14264
589	2394,5285,2692,15513,13074	3346,13699,18872,16075,15870,3217,14281,7219,7400,9915,7789,8641,12931,5995,16216,15869,7825
590	228,17082,5376,17346,15946	18699,10353,8984,4201,16758,13631,13266,14660,8778,13451,15716,12135,533,6332
591	682,519,2840,1236,784	730,566,7779,7035,167,1526,1529,1432,13139,2161,1710,2258,2710,8954
592	2886,1754,863,1849,774	6586,7210,16856,12681,7958,6860,15090,8690,13602,2881,15275,8759,5800,7679,8163,14080,7060,18229,10504
593	742,820,2819,753,2348	6479,17156,8825,8003,6667,17320,9050,9784,18676,8494,7578,11923,1123,1922,522,9482,8908,15608,833
594	432,6541,17415,12,2047	13209,15985,13924,18297,16174,4737,17666,17952,5850,18326,5598,14675,17463,12500,3966,18325,15165
595	7367,8338,1726,6647,2066	11007,9349,18076,15078,12353,1745,6736,5847,1348,8189,17248,10212,10325,10988,6592,16709,10576,9342
596	12543,7182,2329,51,8772	8595,18043,2544,16276,8758,18085,18882,16784,10333,18289,13154,11015,18573,9557,6772,9714,10602
597	9271,148,559,738,2560	14321,12105,6243,10720,11747,9891,10542,9263,14322,12106,1430,13410,4476,14977,12801,14958,15310,12415
598	2733,2860,1886,2011,1999	493,1124,112,2707,1873
599	10765,404,6057,18893,15062	5013,5365,10694,10304,17376,12506,12302,4076,15575,13702,12195,14407,13956,13849,6816
600	1855,1138,1598,3468,3383	17649,4406,17776,4090,4491,3194,3560,3671,5294,5080,17808,17735,17514,3739,4209,4913
601	219,18405,7538,2469,12701	3430,3429,15909,4306,17538,5026,5614,16050,5250,5177,13387,4859,1205,17644,182
602	2549,9970,16652,2880,13899	14113,14602,13046,9809,13871,9798,9297,10160,9270,6033,4071,15361,13862,4535,9258,4439,18149
603	7138,10323,10418,12965,4559	17674,7517,15774,12984,9867,5284,14406,1760,6386,169,10268,8511,9759,11033,17193,12469
604	1738,4430,11934,11544,1639	2240,11,17919,1456,10147,2594,9119,11668,13116,13033,470,15441,15833,17287,1676,13942,16737,516,2670
605	2701,581,503,15450,2843	15282,13958,3224,3528,2461,5632,2460,9055,4750,7200,17468,7839,6136,17923,7799
606	17869,3784,4840,11573,11564	10569,5105,18662,13014,4003,4908,5827,17266,2977,10453,17220,16668,17426,7736
607	2159,164,1539,13341,7662	893,8372,5627,11892,640,1770,18009,7,4598,10264,10263,3172,3662,8489,3298,8930
608	138,798,1717,10411,1026	2453,736,1020,282,901,1672,370,791,425,1824,679,1338,2749,921,2490,615,525,786,2698
609	18644,13654,17343,12423,15304	14015,6754,14087,14564,12951,13299,13759,15864,12381,13298,14980,13255,15520,12022
610	1122,2842,978,2577,2900	331,330,400,1554,13090,13866,1290,1688,960,423,2424,727,382,440,7230,1523,722
611	11133,341,6653,7067,17360	14427,8267,3063,13606,1368,5779,3170,3976,706,13257,1369,3667
612	17593,2266,4622,185,5740	5092,2456,16729,10705,11269,3826,5876,18916,7431,7477,13117,10220,14763,7927,12282
613	1453,6127,14808,18736,13097	1256,1030,4942,188,1228,9362,3892,776,17993,16028,4346,2247,2023,1600,5355,3706,4347,5609
614	2180,10966,11431,8885,252	17933,530,8766,5949,1927,11164,18334,2177,10225,17916,6522,14035,7409,18118,1593,5274
615	2412,1266,18613,566,17256	6437,18402,1721,60,2429,5993,6099,1351,2008,13210,1020,1326,8013,12461,1707,370
616	2614,1169,2317,213,14520	1128,15200,17711,8919,3169,4465,6037,5654,15927,18544,3016,13733,1853,855,1132
617	11,1211,2005,1394,834	14826,12476,2558,53,13920,5546,3307,9502,3898,12808,1399,1195,4571,4570,10847,13776,2163,12641,15880
618	1337,4819,6354,15052,2712	6434,3046,10976,15451,13498,13710,5602,8493,6351,3953,7407,18435,5899
619	484,15733,7077,18020,10803	6131,7967,3190,16158,7045,10239,10931,11473,16889,7400,5883,10930,8641,8768,5516
620	1876,2660,816,17448,49	10545,15351,345,18396,16932,10148,13922,933,14799,13004,12870,11185,3412,16955,12584
621	17548,3749,11763,9509,1031	498,709,9449,2382,11671,2746,798,14992,12228,822,12544,699,11167,439,943,9831,14617
622	15289,15097,5482,10566,17188	1608,2696,105,5133,1382,3122,1252,1167,9239,5362,11645,17280,2546,8668
623	754,17263,9100,2091,12665	12112,958,7128,18711,8399,557,7768,10204,12749,18941,9631,1488,7434,567,10752,9881,2907,2906,18626
624	1131,14996,2270,1247,4625	18028,14242,2771,2657,8035,4940,91,5423,3005,14181,15420,15419,3920,5434
625	986,816,1123,1185,49	382,2233,11642,2345,2092,1026,2349,10069,6333,6,2315,2291,18019,10103,12276,2186,142
626	14383,1622,17412,5663,13972	5537,8758,18510,8066,4405,5239,18866,6625,14481,12987,2500,1387,15648
627	1925,17420,3544,2849,247	2109,13441,17219,7229,2536,1177,6776,2077,9173,2904,441,2437,1010,2078,2661,241
628	6162,18246,533,18694,17082	2109,13441,17219,7229,2536,1177,6776,2077,9173,1925,2904,441,2437,17420,1010,2078,2661,241
629	1094,2360,461,463,2148	6124,3629,18858,2336,18257,8508,16053,13843,4674,15726,7892,8797,764,1085,5489,10907,10908,8544
630	2190,1926,9148,7443,8718	6124,3629,18858,2336,18257,8508,16053,13843,4674,15726,7892,8797,764,1085,5489,10907,10908,8544
631	335,2221,225,923,16640	3373,8036,17155,12685,4072,3949,3370,7945,3094
632	2251,13990,15637,33,6537	2943,13816,12252,16871,676,1930,8213,15427,7089,15755,11013,6438,9619,14092,16817,3868,2501,11329
633	10980,342,527,15927,15875	16655,16249,472,10205,772,8193,9462,9773,14474,5870,18485,6955,425,8544,2698,8508,1696
634	1084,5808,194,1934,11882	18213,13831,11286,535,11178,1001,1831,8142,9924,14414,2173,6244,10683,16377,1491,12160
635	13874,2739,3842,2260,18383	2471,1535,6232,543,2307,1311,5366,12431,1035,989,1237,2420,2572,1504,1964
636	2196,2526,10773,14290,18313	1599,9063,4594,12642,9339,3895,17935,1683,16106,14501,3690,17060,7490,14271,15219
637	2082,1084,11382,1919,2173	6844,945,18481,6463,1376,2928,2227,8532,4735,575,16634,2753,10747,16255,4382
638	132,334,1639,1559,18136	17609,11389,10949,13212,3287,11314,18863,8851,12101,18429,18426,17402,11127,11315,10655,8922,18428,14020
639	2782,14136,735,1305,2422	13688,17028,2398,14629,2373,3409,4150,4141,10950,12385,13557,18063,18796,199,11142,6247,9233,13575
640	8913,607,4042,16034,5381	1310,15198,3698,9871,9116,17746,3665,11312,8796,11376,7784,133,14452,8190,981,11405,246
641	1509,9693,8180,14285,2251	498,2233,2847,935,17187,2897,1791,1541,1673,1499,1775,15392,1525,798,1069,1954,699,439,2896
642	15181,2351,1600,1030,188	7893,12349,5414,2175,17927,18810,7191,8743,4051,865,2784,12232,17125,4506,4050,11610,14642,16812,12929
643	1379,1742,1552,277,14872	13362,9486,1825,11478,1592,957,2385,1898,4462,4208,8835,8836,587,17077,4608,11592,18039,8638,5385
644	2911,2639,15321,1271,1384	18673,17051,17599,11487,5574,4458,17682,11654,16065,9627,15936,4110,4216,10034
645	572,279,2113,9977,262	3590,15055,16534,10916,1235,3785,7359,1225,10652,4020,10077,10728,8947,17491,1646,2509,2169,3524
646	1580,10282,17281,18345,2065	10306,419,2511,2409,2164,1278,1050,12052,1691,2321,2448,2582,1652,2207,17602,2721,6135,2464
647	1378,2387,2322,1072,105	14120,3692,15892,3010,16135,3554,1511,10703,4850,17708,3601,17602,1784,7540,17505
648	15507,12743,668,10093,14839	10454,13952,15629,7943,10496,7466,12119,18432,6883,17149,18525,18710,13814,13420,16208
649	262,1733,2882,1826,572	6149,757,2113,8597,1142,279,1571,253,787,1778,10896,479,2719,17119
650	1757,2466,546,13822,12657	2417,1777,9673,5931,6058,18778,822,12080,13296,2472,682,13716,2279,2840,12924
